Estructura,Tamaño,Segundos,Bytes
Sufix Array,5000000,2804,40000000
Sufix Array,5000000,2805,40000000
Sufix Array,5000000,2822,40000000
Sufix Array,5000000,2804,40000000
Sufix Array,5000000,2799,40000000
Sufix Array,5000000,2804,40000000
Sufix Array,5000000,2807,40000000
Sufix Array,5000000,2802,40000000
Sufix Array,5000000,2810,40000000
Sufix Array,5000000,2802,40000000
Sufix Array,5000000,2784,40000000
Sufix Array,5000000,2782,40000000
Sufix Array,5000000,2795,40000000
Sufix Array,5000000,2793,40000000
Sufix Array,5000000,2791,40000000
Sufix Array,5000000,2783,40000000
Sufix Array,5000000,2780,40000000
Sufix Array,5000000,2804,40000000
Sufix Array,5000000,2792,40000000
Sufix Array,5000000,2832,40000000
Sufix Array,5000000,2805,40000000
Sufix Array,5000000,2802,40000000
Sufix Array,5000000,2811,40000000
Sufix Array,5000000,2815,40000000
Sufix Array,5000000,2815,40000000
Sufix Array,5000000,2819,40000000
Sufix Array,5000000,2822,40000000
Sufix Array,5000000,2805,40000000
Sufix Array,6000000,3206,48000000
Sufix Array,6000000,3209,48000000
Sufix Array,6000000,3192,48000000
Sufix Array,6000000,3191,48000000
Sufix Array,6000000,3180,48000000
Sufix Array,6000000,3196,48000000
Sufix Array,6000000,3196,48000000
Sufix Array,6000000,3186,48000000
Sufix Array,6000000,3190,48000000
Sufix Array,6000000,3191,48000000
Sufix Array,6000000,3195,48000000
Sufix Array,6000000,3191,48000000
Sufix Array,6000000,3187,48000000
Sufix Array,6000000,3180,48000000
Sufix Array,6000000,3186,48000000
Sufix Array,6000000,3197,48000000
Sufix Array,6000000,3177,48000000
Sufix Array,6000000,3193,48000000
Sufix Array,6000000,3201,48000000
Sufix Array,6000000,3194,48000000
Sufix Array,6000000,3181,48000000
Sufix Array,6000000,3199,48000000
Sufix Array,6000000,3186,48000000
Sufix Array,6000000,3180,48000000
Sufix Array,6000000,3179,48000000
Sufix Array,6000000,3170,48000000
Sufix Array,6000000,3183,48000000
Sufix Array,6000000,3167,48000000
Sufix Array,6000000,3174,48000000
Sufix Array,6000000,3209,48000000
Sufix Array,6000000,3210,48000000
Sufix Array,6000000,3210,48000000
Sufix Array,6000000,3201,48000000
Sufix Array,6000000,3180,48000000
Sufix Array,6000000,3199,48000000
Sufix Array,6000000,3197,48000000
Sufix Array,6000000,3177,48000000
Sufix Array,6000000,3199,48000000
Sufix Array,6000000,3197,48000000
Sufix Array,6000000,3198,48000000
Sufix Array,6000000,3238,48000000
Sufix Array,6000000,3182,48000000
Sufix Array,6000000,3184,48000000
Sufix Array,6000000,3190,48000000
Sufix Array,6000000,3198,48000000
Sufix Array,6000000,3181,48000000
Sufix Array,6000000,3176,48000000
Sufix Array,6000000,3196,48000000
Sufix Array,6000000,3183,48000000
Sufix Array,6000000,3177,48000000
Sufix Array,6000000,3190,48000000
Sufix Array,6000000,3185,48000000
Sufix Array,6000000,3207,48000000
Sufix Array,6000000,3177,48000000
Sufix Array,6000000,3188,48000000
Sufix Array,6000000,3200,48000000
Sufix Array,6000000,3200,48000000
Sufix Array,6000000,3185,48000000
Sufix Array,6000000,3194,48000000
Sufix Array,6000000,3200,48000000
Sufix Array,6000000,3184,48000000
Sufix Array,6000000,3172,48000000
Sufix Array,6000000,3179,48000000
Sufix Array,6000000,3187,48000000
Sufix Array,6000000,3177,48000000
Sufix Array,6000000,3175,48000000
Sufix Array,6000000,3171,48000000
Sufix Array,6000000,3202,48000000
Sufix Array,6000000,3245,48000000
Sufix Array,6000000,3200,48000000
Sufix Array,6000000,3191,48000000
Sufix Array,6000000,3196,48000000
Sufix Array,6000000,3196,48000000
Sufix Array,6000000,3193,48000000
Sufix Array,6000000,3189,48000000
Sufix Array,6000000,3184,48000000
Sufix Array,6000000,3193,48000000
Sufix Array,6000000,3175,48000000
Sufix Array,6000000,3176,48000000
Sufix Array,6000000,3195,48000000
Sufix Array,6000000,3194,48000000
Sufix Array,6000000,3190,48000000
Sufix Array,6000000,3201,48000000
Sufix Array,6000000,3193,48000000
Sufix Array,6000000,3206,48000000
Sufix Array,6000000,3198,48000000
Sufix Array,6000000,3188,48000000
Sufix Array,6000000,3178,48000000
Sufix Array,6000000,3179,48000000
Sufix Array,6000000,3198,48000000
Sufix Array,6000000,3195,48000000
Sufix Array,6000000,3182,48000000
Sufix Array,6000000,3173,48000000
Sufix Array,6000000,3192,48000000
Sufix Array,6000000,3199,48000000
Sufix Array,6000000,3169,48000000
Sufix Array,6000000,3192,48000000
Sufix Array,6000000,3200,48000000
Sufix Array,6000000,3203,48000000
Sufix Array,6000000,3177,48000000
Sufix Array,7000000,3742,56000000
Sufix Array,7000000,3740,56000000
Sufix Array,7000000,3730,56000000
Sufix Array,7000000,3737,56000000
Sufix Array,7000000,3794,56000000
Sufix Array,7000000,3843,56000000
Sufix Array,7000000,3778,56000000
Sufix Array,7000000,3756,56000000
Sufix Array,7000000,3748,56000000
Sufix Array,7000000,3751,56000000
Sufix Array,7000000,3766,56000000
Sufix Array,7000000,3777,56000000
Sufix Array,7000000,3784,56000000
Sufix Array,7000000,3772,56000000
Sufix Array,7000000,3770,56000000
Sufix Array,7000000,3785,56000000
Sufix Array,7000000,3784,56000000
Sufix Array,7000000,3756,56000000
Sufix Array,7000000,3749,56000000
Sufix Array,7000000,3778,56000000
Sufix Array,7000000,3751,56000000
Sufix Array,7000000,3770,56000000
Sufix Array,7000000,3775,56000000
Sufix Array,7000000,3795,56000000
Sufix Array,7000000,3798,56000000
Sufix Array,7000000,3781,56000000
Sufix Array,7000000,3774,56000000
Sufix Array,7000000,3768,56000000
Sufix Array,7000000,3767,56000000
Sufix Array,7000000,3768,56000000
Sufix Array,7000000,3771,56000000
Sufix Array,7000000,3715,56000000
Sufix Array,7000000,3726,56000000
Sufix Array,7000000,3733,56000000
Sufix Array,7000000,3726,56000000
Sufix Array,7000000,3719,56000000
Sufix Array,7000000,3768,56000000
Sufix Array,7000000,3779,56000000
Sufix Array,7000000,3809,56000000
Sufix Array,7000000,3803,56000000
Sufix Array,7000000,3757,56000000
Sufix Array,7000000,3789,56000000
Sufix Array,7000000,3790,56000000
Sufix Array,7000000,3781,56000000
Sufix Array,7000000,3786,56000000
Sufix Array,7000000,3780,56000000
Sufix Array,7000000,3780,56000000
Sufix Array,7000000,3772,56000000
Sufix Array,7000000,3748,56000000
Sufix Array,7000000,3765,56000000
Sufix Array,7000000,3770,56000000
Sufix Array,7000000,3770,56000000
Sufix Array,7000000,3768,56000000
Sufix Array,7000000,3779,56000000
Sufix Array,7000000,3775,56000000
Sufix Array,7000000,3791,56000000
Sufix Array,7000000,3793,56000000
Sufix Array,7000000,3772,56000000
Sufix Array,7000000,3779,56000000
Sufix Array,7000000,3774,56000000
Sufix Array,7000000,3757,56000000
Sufix Array,7000000,3760,56000000
Sufix Array,7000000,3779,56000000
Sufix Array,7000000,3746,56000000
Sufix Array,7000000,3721,56000000
Sufix Array,7000000,3746,56000000
Sufix Array,7000000,3740,56000000
Sufix Array,7000000,3720,56000000
Sufix Array,7000000,3775,56000000
Sufix Array,7000000,3803,56000000
Sufix Array,7000000,3797,56000000
Sufix Array,7000000,3791,56000000
Sufix Array,7000000,3781,56000000
Sufix Array,7000000,3765,56000000
Sufix Array,7000000,3781,56000000
Sufix Array,7000000,3778,56000000
Sufix Array,7000000,3782,56000000
Sufix Array,7000000,3773,56000000
Sufix Array,7000000,3758,56000000
Sufix Array,7000000,3779,56000000
Sufix Array,7000000,3782,56000000
Sufix Array,7000000,3783,56000000
Sufix Array,7000000,3791,56000000
Sufix Array,7000000,3785,56000000
Sufix Array,7000000,3773,56000000
Sufix Array,7000000,3769,56000000
Sufix Array,7000000,3773,56000000
Sufix Array,7000000,3764,56000000
Sufix Array,7000000,3775,56000000
Sufix Array,7000000,3784,56000000
Sufix Array,7000000,3760,56000000
Sufix Array,7000000,3786,56000000
Sufix Array,7000000,3762,56000000
Sufix Array,7000000,3764,56000000
Sufix Array,7000000,3770,56000000
Sufix Array,7000000,3755,56000000
Sufix Array,7000000,3720,56000000
Sufix Array,7000000,3752,56000000
Sufix Array,7000000,3750,56000000
Sufix Array,7000000,3745,56000000
Sufix Array,8000000,4218,64000000
Sufix Array,8000000,4301,64000000
Sufix Array,8000000,4231,64000000
Sufix Array,8000000,4211,64000000
Sufix Array,8000000,4223,64000000
Sufix Array,8000000,4212,64000000
Sufix Array,8000000,4233,64000000
Sufix Array,8000000,4223,64000000
Sufix Array,8000000,4209,64000000
Sufix Array,8000000,4209,64000000
Sufix Array,8000000,4225,64000000
Sufix Array,8000000,4234,64000000
Sufix Array,8000000,4212,64000000
Sufix Array,8000000,4229,64000000
Sufix Array,8000000,4219,64000000
Sufix Array,8000000,4198,64000000
Sufix Array,8000000,4213,64000000
Sufix Array,8000000,4229,64000000
Sufix Array,8000000,4240,64000000
Sufix Array,8000000,4214,64000000
Sufix Array,8000000,4223,64000000
Sufix Array,8000000,4217,64000000
Sufix Array,8000000,4232,64000000
Sufix Array,8000000,4245,64000000
Sufix Array,8000000,4185,64000000
Sufix Array,8000000,4161,64000000
