Estructura,Tamaño,Segundos,Bytes
Sufix Array,8000000,2733,64000000
Sufix Array,8000000,2737,64000000
Sufix Array,8000000,2735,64000000
Sufix Array,8000000,2735,64000000
Sufix Array,8000000,2735,64000000
Sufix Array,8000000,2734,64000000
Sufix Array,8000000,2736,64000000
Sufix Array,8000000,2736,64000000
Sufix Array,8000000,2746,64000000
Sufix Array,8000000,2754,64000000
Sufix Array,8000000,2744,64000000
Sufix Array,9000000,3080,72000000
Sufix Array,9000000,3073,72000000
Sufix Array,9000000,3074,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3076,72000000
Sufix Array,9000000,3071,72000000
Sufix Array,9000000,3074,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3073,72000000
Sufix Array,9000000,3070,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3074,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3082,72000000
Sufix Array,9000000,3080,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3080,72000000
Sufix Array,9000000,3119,72000000
Sufix Array,9000000,3100,72000000
Sufix Array,9000000,3080,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3074,72000000
Sufix Array,9000000,3082,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3079,72000000
Sufix Array,9000000,3073,72000000
Sufix Array,9000000,3081,72000000
Sufix Array,9000000,3070,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3071,72000000
Sufix Array,9000000,3074,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3074,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3076,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3076,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3081,72000000
Sufix Array,9000000,3080,72000000
Sufix Array,9000000,3101,72000000
Sufix Array,9000000,3100,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3075,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3079,72000000
Sufix Array,9000000,3071,72000000
Sufix Array,9000000,3071,72000000
Sufix Array,9000000,3073,72000000
Sufix Array,9000000,3076,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3073,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3074,72000000
Sufix Array,9000000,3078,72000000
Sufix Array,9000000,3082,72000000
Sufix Array,9000000,3078,72000000
Sufix Array,9000000,3082,72000000
Sufix Array,9000000,3081,72000000
Sufix Array,9000000,3082,72000000
Sufix Array,9000000,3096,72000000
Sufix Array,9000000,3112,72000000
Sufix Array,9000000,3128,72000000
Sufix Array,9000000,3108,72000000
Sufix Array,9000000,3113,72000000
Sufix Array,9000000,3115,72000000
Sufix Array,9000000,3113,72000000
Sufix Array,9000000,3115,72000000
Sufix Array,9000000,3111,72000000
Sufix Array,9000000,3107,72000000
Sufix Array,9000000,3098,72000000
Sufix Array,9000000,3103,72000000
Sufix Array,9000000,3089,72000000
Sufix Array,9000000,3094,72000000
Sufix Array,9000000,3098,72000000
Sufix Array,9000000,3106,72000000
Sufix Array,9000000,3103,72000000
Sufix Array,9000000,3102,72000000
Sufix Array,9000000,3099,72000000
Sufix Array,9000000,3099,72000000
Sufix Array,9000000,3093,72000000
Sufix Array,9000000,3084,72000000
Sufix Array,9000000,3103,72000000
Sufix Array,9000000,3080,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3108,72000000
Sufix Array,9000000,3097,72000000
Sufix Array,9000000,3072,72000000
Sufix Array,9000000,3077,72000000
Sufix Array,9000000,3079,72000000
Sufix Array,10000000,3501,80000000
Sufix Array,10000000,3505,80000000
Sufix Array,10000000,3526,80000000
Sufix Array,10000000,3503,80000000
Sufix Array,10000000,3506,80000000
Sufix Array,10000000,3501,80000000
Sufix Array,10000000,3502,80000000
Sufix Array,10000000,3500,80000000
Sufix Array,10000000,3504,80000000
Sufix Array,10000000,3502,80000000
Sufix Array,10000000,3502,80000000
Sufix Array,10000000,3505,80000000
Sufix Array,10000000,3513,80000000
Sufix Array,10000000,3507,80000000
Sufix Array,10000000,3511,80000000
Sufix Array,10000000,3532,80000000
Sufix Array,10000000,3532,80000000
Sufix Array,10000000,3595,80000000
Sufix Array,10000000,3567,80000000
Sufix Array,10000000,3530,80000000
Sufix Array,10000000,3534,80000000
Sufix Array,10000000,3517,80000000
Sufix Array,10000000,3507,80000000
Sufix Array,10000000,3523,80000000
Sufix Array,10000000,3504,80000000
Sufix Array,10000000,3503,80000000
Sufix Array,10000000,3504,80000000
Sufix Array,10000000,3508,80000000
Sufix Array,10000000,3501,80000000
Sufix Array,10000000,3502,80000000
Sufix Array,10000000,3501,80000000
Sufix Array,10000000,3497,80000000
Sufix Array,10000000,3499,80000000
Sufix Array,10000000,3510,80000000
Sufix Array,10000000,3509,80000000
Sufix Array,10000000,3511,80000000
Sufix Array,10000000,3510,80000000
Sufix Array,10000000,3509,80000000
Sufix Array,10000000,3543,80000000
Sufix Array,10000000,3546,80000000
Sufix Array,10000000,3505,80000000
Sufix Array,10000000,3505,80000000
Sufix Array,10000000,3507,80000000
Sufix Array,10000000,3504,80000000
Sufix Array,10000000,3509,80000000
Sufix Array,10000000,3497,80000000
Sufix Array,10000000,3500,80000000
Sufix Array,10000000,3500,80000000
Sufix Array,10000000,3498,80000000
Sufix Array,10000000,3499,80000000
Sufix Array,10000000,3499,80000000
Sufix Array,10000000,3506,80000000
Sufix Array,10000000,3500,80000000
Sufix Array,10000000,3498,80000000
Sufix Array,10000000,3507,80000000
Sufix Array,10000000,3511,80000000
Sufix Array,10000000,3511,80000000
Sufix Array,10000000,3509,80000000
Sufix Array,10000000,3518,80000000
Sufix Array,10000000,3521,80000000
Sufix Array,10000000,3560,80000000
Sufix Array,10000000,3517,80000000
Sufix Array,10000000,3503,80000000
Sufix Array,10000000,3505,80000000
Sufix Array,10000000,3506,80000000
Sufix Array,10000000,3505,80000000
Sufix Array,10000000,3502,80000000
Sufix Array,10000000,3503,80000000
Sufix Array,10000000,3506,80000000
Sufix Array,10000000,3503,80000000
Sufix Array,10000000,3501,80000000
Sufix Array,10000000,3506,80000000
Sufix Array,10000000,3509,80000000
Sufix Array,10000000,3499,80000000
Sufix Array,10000000,3498,80000000
Sufix Array,10000000,3498,80000000
Sufix Array,10000000,3508,80000000
Sufix Array,10000000,3515,80000000
Sufix Array,10000000,3510,80000000
Sufix Array,10000000,3508,80000000
Sufix Array,10000000,3504,80000000
Sufix Array,10000000,3560,80000000
Sufix Array,10000000,3536,80000000
Sufix Array,10000000,3507,80000000
Sufix Array,10000000,3500,80000000
Sufix Array,10000000,3508,80000000
Sufix Array,10000000,3502,80000000
Sufix Array,10000000,3516,80000000
Sufix Array,10000000,3498,80000000
Sufix Array,10000000,3500,80000000
Sufix Array,10000000,3495,80000000
Sufix Array,10000000,3501,80000000
Sufix Array,10000000,3497,80000000
Sufix Array,10000000,3505,80000000
Sufix Array,10000000,3501,80000000
Sufix Array,10000000,3493,80000000
Sufix Array,10000000,3497,80000000
Sufix Array,10000000,3509,80000000
Sufix Array,10000000,3508,80000000
Sufix Array,10000000,3505,80000000
