Estructura,Largo Patron,Tiempo
SA+LCP,50,497
SA+LCP,50,496
SA+LCP,60,2864
SA+LCP,60,719
SA+LCP,60,724
SA+LCP,60,657
SA+LCP,60,584
SA+LCP,60,592
SA+LCP,60,578
SA+LCP,60,594
SA+LCP,60,630
SA+LCP,60,637
SA+LCP,60,597
SA+LCP,60,590
SA+LCP,60,586
SA+LCP,60,591
SA+LCP,60,590
SA+LCP,60,589
SA+LCP,60,611
SA+LCP,60,565
SA+LCP,60,567
SA+LCP,60,588
SA+LCP,60,598
SA+LCP,60,589
SA+LCP,60,567
SA+LCP,60,588
SA+LCP,60,565
SA+LCP,60,562
SA+LCP,60,633
SA+LCP,60,563
SA+LCP,60,597
SA+LCP,60,564
SA+LCP,60,608
SA+LCP,60,590
SA+LCP,60,566
SA+LCP,60,598
SA+LCP,60,589
SA+LCP,60,621
SA+LCP,60,571
SA+LCP,60,566
SA+LCP,60,590
SA+LCP,60,585
SA+LCP,60,562
SA+LCP,60,563
SA+LCP,60,585
SA+LCP,60,592
SA+LCP,60,566
SA+LCP,60,603
SA+LCP,60,591
SA+LCP,60,607
SA+LCP,60,587
SA+LCP,60,569
SA+LCP,60,571
SA+LCP,60,585
SA+LCP,60,568
SA+LCP,60,599
SA+LCP,60,592
SA+LCP,60,599
SA+LCP,60,569
SA+LCP,60,593
SA+LCP,60,593
SA+LCP,60,609
SA+LCP,60,619
SA+LCP,60,568
SA+LCP,60,566
SA+LCP,60,573
SA+LCP,60,587
SA+LCP,60,617
SA+LCP,60,582
SA+LCP,60,557
SA+LCP,60,625
SA+LCP,60,589
SA+LCP,60,571
SA+LCP,60,571
SA+LCP,60,586
SA+LCP,60,567
SA+LCP,60,567
SA+LCP,60,593
SA+LCP,60,572
SA+LCP,60,611
SA+LCP,60,589
SA+LCP,60,596
SA+LCP,60,597
SA+LCP,60,565
SA+LCP,60,567
SA+LCP,60,573
SA+LCP,60,583
SA+LCP,60,589
SA+LCP,60,593
SA+LCP,60,620
SA+LCP,60,633
SA+LCP,60,618
SA+LCP,60,594
SA+LCP,60,610
SA+LCP,60,568
SA+LCP,60,565
SA+LCP,60,588
SA+LCP,60,560
SA+LCP,60,596
SA+LCP,60,564
SA+LCP,60,566
SA+LCP,60,595
SA+LCP,70,1546
SA+LCP,70,630
SA+LCP,70,526
SA+LCP,70,505
SA+LCP,70,519
SA+LCP,70,492
SA+LCP,70,475
SA+LCP,70,497
SA+LCP,70,467
SA+LCP,70,481
SA+LCP,70,472
SA+LCP,70,471
SA+LCP,70,469
SA+LCP,70,468
SA+LCP,70,480
SA+LCP,70,463
SA+LCP,70,461
SA+LCP,70,504
SA+LCP,70,483
SA+LCP,70,464
SA+LCP,70,467
SA+LCP,70,509
SA+LCP,70,480
SA+LCP,70,468
SA+LCP,70,504
SA+LCP,70,506
SA+LCP,70,478
SA+LCP,70,488
SA+LCP,70,485
SA+LCP,70,460
SA+LCP,70,500
SA+LCP,70,462
SA+LCP,70,468
SA+LCP,70,502
SA+LCP,70,473
SA+LCP,70,549
SA+LCP,70,484
SA+LCP,70,462
SA+LCP,70,472
SA+LCP,70,491
SA+LCP,70,468
SA+LCP,70,466
SA+LCP,70,490
SA+LCP,70,467
SA+LCP,70,464
SA+LCP,70,461
SA+LCP,70,481
SA+LCP,70,493
SA+LCP,70,465
SA+LCP,70,461
SA+LCP,70,486
SA+LCP,70,480
SA+LCP,70,482
SA+LCP,70,486
SA+LCP,70,488
SA+LCP,70,483
SA+LCP,70,469
SA+LCP,70,470
SA+LCP,70,493
SA+LCP,70,487
SA+LCP,70,489
SA+LCP,70,492
SA+LCP,70,503
SA+LCP,70,463
SA+LCP,70,477
SA+LCP,70,467
SA+LCP,70,502
SA+LCP,70,487
SA+LCP,70,466
SA+LCP,70,508
SA+LCP,70,506
SA+LCP,70,482
SA+LCP,70,500
SA+LCP,70,465
SA+LCP,70,458
SA+LCP,70,458
SA+LCP,70,500
SA+LCP,70,502
SA+LCP,70,481
SA+LCP,70,468
SA+LCP,70,467
SA+LCP,70,487
SA+LCP,70,482
SA+LCP,70,463
SA+LCP,70,488
SA+LCP,70,482
SA+LCP,70,463
SA+LCP,70,461
SA+LCP,70,488
SA+LCP,70,486
SA+LCP,70,512
SA+LCP,70,459
SA+LCP,70,484
SA+LCP,70,466
SA+LCP,70,503
SA+LCP,70,565
SA+LCP,70,460
SA+LCP,70,465
SA+LCP,70,506
SA+LCP,70,487
SA+LCP,80,2069
SA+LCP,80,766
SA+LCP,80,710
SA+LCP,80,644
SA+LCP,80,695
SA+LCP,80,730
SA+LCP,80,677
SA+LCP,80,716
SA+LCP,80,705
SA+LCP,80,700
SA+LCP,80,702
SA+LCP,80,708
SA+LCP,80,698
SA+LCP,80,675
SA+LCP,80,640
SA+LCP,80,664
SA+LCP,80,665
SA+LCP,80,683
SA+LCP,80,662
SA+LCP,80,667
SA+LCP,80,693
SA+LCP,80,644
SA+LCP,80,683
SA+LCP,80,733
SA+LCP,80,703
SA+LCP,80,685
SA+LCP,80,678
SA+LCP,80,638
SA+LCP,80,657
SA+LCP,80,625
SA+LCP,80,677
SA+LCP,80,674
SA+LCP,80,702
SA+LCP,80,670
SA+LCP,80,660
SA+LCP,80,662
SA+LCP,80,649
SA+LCP,80,649
SA+LCP,80,646
SA+LCP,80,669
SA+LCP,80,676
SA+LCP,80,672
SA+LCP,80,670
SA+LCP,80,723
SA+LCP,80,672
SA+LCP,80,676
SA+LCP,80,651
SA+LCP,80,654
SA+LCP,80,685
SA+LCP,80,673
SA+LCP,80,686
SA+LCP,80,651
SA+LCP,80,680
SA+LCP,80,692
SA+LCP,80,623
SA+LCP,80,643
SA+LCP,80,677
SA+LCP,80,649
SA+LCP,80,697
SA+LCP,80,643
SA+LCP,80,651
SA+LCP,80,705
SA+LCP,80,690
SA+LCP,80,685
SA+LCP,80,663
SA+LCP,80,642
SA+LCP,80,659
SA+LCP,80,667
SA+LCP,80,673
SA+LCP,80,694
SA+LCP,80,698
SA+LCP,80,700
SA+LCP,80,700
SA+LCP,80,703
SA+LCP,80,700
SA+LCP,80,697
SA+LCP,80,690
SA+LCP,80,707
SA+LCP,80,686
SA+LCP,80,724
SA+LCP,80,702
SA+LCP,80,704
SA+LCP,80,680
SA+LCP,80,653
SA+LCP,80,680
SA+LCP,80,661
SA+LCP,80,677
SA+LCP,80,698
SA+LCP,80,689
SA+LCP,80,659
SA+LCP,80,671
SA+LCP,80,623
