Estructura,Tamaño,Segundos,Bytes
SA + LCP,7000000,4377,111999992
SA + LCP,7000000,4314,111999992
SA + LCP,7000000,4331,111999992
SA + LCP,7000000,4313,111999992
SA + LCP,7000000,4323,111999992
SA + LCP,7000000,4405,111999992
SA + LCP,7000000,4466,111999992
SA + LCP,7000000,4400,111999992
SA + LCP,7000000,4412,111999992
SA + LCP,7000000,4326,111999992
SA + LCP,7000000,4196,111999992
SA + LCP,7000000,4228,111999992
SA + LCP,7000000,4189,111999992
SA + LCP,7000000,4172,111999992
SA + LCP,7000000,4179,111999992
SA + LCP,7000000,4160,111999992
SA + LCP,7000000,4180,111999992
SA + LCP,7000000,4185,111999992
SA + LCP,7000000,4163,111999992
SA + LCP,7000000,4171,111999992
SA + LCP,7000000,4166,111999992
SA + LCP,7000000,4179,111999992
SA + LCP,8000000,4595,127999992
SA + LCP,8000000,4633,127999992
SA + LCP,8000000,4612,127999992
SA + LCP,8000000,4630,127999992
SA + LCP,8000000,4614,127999992
SA + LCP,8000000,4640,127999992
SA + LCP,8000000,4648,127999992
SA + LCP,8000000,4635,127999992
SA + LCP,8000000,4686,127999992
SA + LCP,8000000,4637,127999992
SA + LCP,8000000,4607,127999992
SA + LCP,8000000,4581,127999992
SA + LCP,8000000,4575,127999992
SA + LCP,8000000,4609,127999992
SA + LCP,8000000,4697,127999992
SA + LCP,8000000,4691,127999992
SA + LCP,8000000,4595,127999992
SA + LCP,8000000,4590,127999992
SA + LCP,8000000,4555,127999992
SA + LCP,8000000,4849,127999992
SA + LCP,8000000,4913,127999992
SA + LCP,8000000,4925,127999992
SA + LCP,8000000,4916,127999992
SA + LCP,8000000,4896,127999992
SA + LCP,8000000,4928,127999992
SA + LCP,8000000,4963,127999992
SA + LCP,8000000,4950,127999992
SA + LCP,8000000,4928,127999992
SA + LCP,8000000,4898,127999992
SA + LCP,8000000,4951,127999992
SA + LCP,8000000,4968,127999992
SA + LCP,8000000,4896,127999992
SA + LCP,8000000,4681,127999992
SA + LCP,8000000,4667,127999992
SA + LCP,8000000,4678,127999992
SA + LCP,8000000,4629,127999992
SA + LCP,8000000,4534,127999992
SA + LCP,8000000,4555,127999992
SA + LCP,8000000,4569,127999992
SA + LCP,8000000,4554,127999992
SA + LCP,8000000,4706,127999992
SA + LCP,8000000,4726,127999992
SA + LCP,8000000,4628,127999992
SA + LCP,8000000,4642,127999992
SA + LCP,8000000,4657,127999992
SA + LCP,8000000,4646,127999992
SA + LCP,8000000,4648,127999992
SA + LCP,8000000,4631,127999992
SA + LCP,8000000,4602,127999992
SA + LCP,8000000,4571,127999992
SA + LCP,8000000,4570,127999992
SA + LCP,8000000,4577,127999992
SA + LCP,8000000,4801,127999992
SA + LCP,8000000,4941,127999992
SA + LCP,8000000,4867,127999992
SA + LCP,8000000,4923,127999992
SA + LCP,8000000,4940,127999992
SA + LCP,8000000,4913,127999992
SA + LCP,8000000,4978,127999992
SA + LCP,8000000,4901,127999992
SA + LCP,8000000,4889,127999992
SA + LCP,8000000,4941,127999992
SA + LCP,8000000,4949,127999992
SA + LCP,8000000,4813,127999992
SA + LCP,8000000,4838,127999992
SA + LCP,8000000,4827,127999992
