Estructura,Largo Patron,Tiempo
SA+LCP,50,521
SA+LCP,50,508
SA+LCP,50,530
SA+LCP,50,575
SA+LCP,50,509
SA+LCP,50,520
SA+LCP,50,509
SA+LCP,50,547
SA+LCP,50,555
SA+LCP,50,505
SA+LCP,60,786
SA+LCP,60,509
SA+LCP,60,515
SA+LCP,60,504
SA+LCP,60,523
SA+LCP,60,507
SA+LCP,60,543
SA+LCP,60,546
SA+LCP,60,506
SA+LCP,60,502
SA+LCP,60,522
SA+LCP,60,507
SA+LCP,60,511
SA+LCP,60,523
SA+LCP,60,503
SA+LCP,60,529
SA+LCP,60,509
SA+LCP,60,501
SA+LCP,60,544
SA+LCP,60,546
SA+LCP,60,546
SA+LCP,60,569
SA+LCP,60,567
SA+LCP,60,523
SA+LCP,60,534
SA+LCP,60,547
SA+LCP,60,524
SA+LCP,60,542
SA+LCP,60,529
SA+LCP,60,508
SA+LCP,60,587
SA+LCP,60,550
SA+LCP,60,556
SA+LCP,60,523
SA+LCP,60,523
SA+LCP,60,523
SA+LCP,60,570
SA+LCP,60,588
SA+LCP,60,540
SA+LCP,60,522
SA+LCP,60,506
SA+LCP,60,530
SA+LCP,60,542
SA+LCP,60,545
SA+LCP,60,535
SA+LCP,60,504
SA+LCP,60,504
SA+LCP,60,511
SA+LCP,60,514
SA+LCP,60,567
SA+LCP,60,544
SA+LCP,60,506
SA+LCP,60,546
SA+LCP,60,510
SA+LCP,60,525
SA+LCP,60,543
SA+LCP,60,545
SA+LCP,60,523
SA+LCP,60,540
SA+LCP,60,554
SA+LCP,60,513
SA+LCP,60,508
SA+LCP,60,529
SA+LCP,60,552
SA+LCP,60,506
SA+LCP,60,544
SA+LCP,60,523
SA+LCP,60,535
SA+LCP,60,522
SA+LCP,60,535
SA+LCP,60,521
SA+LCP,60,508
SA+LCP,60,535
SA+LCP,60,514
SA+LCP,60,562
SA+LCP,60,535
SA+LCP,60,542
SA+LCP,60,507
SA+LCP,60,573
SA+LCP,60,3341
SA+LCP,60,520
SA+LCP,60,516
SA+LCP,60,520
SA+LCP,60,471
SA+LCP,60,463
SA+LCP,60,500
SA+LCP,60,529
SA+LCP,60,472
SA+LCP,60,470
SA+LCP,60,469
SA+LCP,60,464
SA+LCP,60,493
SA+LCP,60,546
SA+LCP,60,469
SA+LCP,60,468
SA+LCP,60,491
SA+LCP,60,463
SA+LCP,60,482
SA+LCP,60,568
SA+LCP,60,495
SA+LCP,70,648
SA+LCP,70,483
SA+LCP,70,539
SA+LCP,70,488
SA+LCP,70,502
SA+LCP,70,489
SA+LCP,70,487
SA+LCP,70,491
SA+LCP,70,493
SA+LCP,70,490
SA+LCP,70,489
SA+LCP,70,490
SA+LCP,70,534
SA+LCP,70,510
SA+LCP,70,486
SA+LCP,70,487
SA+LCP,70,531
SA+LCP,70,543
SA+LCP,70,488
SA+LCP,70,484
SA+LCP,70,497
SA+LCP,70,522
SA+LCP,70,525
SA+LCP,70,540
SA+LCP,70,481
SA+LCP,70,485
SA+LCP,70,490
SA+LCP,70,513
SA+LCP,70,484
SA+LCP,70,536
SA+LCP,70,493
SA+LCP,70,518
SA+LCP,70,512
SA+LCP,70,518
SA+LCP,70,484
SA+LCP,70,484
SA+LCP,70,486
SA+LCP,70,524
SA+LCP,70,536
SA+LCP,70,483
SA+LCP,70,525
SA+LCP,70,485
SA+LCP,70,593
SA+LCP,70,489
SA+LCP,70,513
SA+LCP,70,536
SA+LCP,70,485
SA+LCP,70,504
SA+LCP,70,485
SA+LCP,70,549
SA+LCP,70,503
SA+LCP,70,506
SA+LCP,70,485
SA+LCP,70,510
SA+LCP,70,486
SA+LCP,70,489
SA+LCP,70,488
SA+LCP,70,510
SA+LCP,70,485
SA+LCP,70,481
SA+LCP,70,524
SA+LCP,70,506
SA+LCP,70,524
SA+LCP,70,482
SA+LCP,70,486
SA+LCP,70,515
SA+LCP,70,575
SA+LCP,70,529
SA+LCP,70,497
SA+LCP,70,523
SA+LCP,70,484
SA+LCP,70,487
SA+LCP,70,567
SA+LCP,70,535
SA+LCP,70,486
SA+LCP,70,522
SA+LCP,70,488
SA+LCP,70,515
SA+LCP,70,532
SA+LCP,70,488
SA+LCP,70,512
SA+LCP,70,489
SA+LCP,70,491
SA+LCP,70,490
SA+LCP,70,486
SA+LCP,70,531
SA+LCP,70,487
SA+LCP,70,527
SA+LCP,70,532
SA+LCP,70,534
SA+LCP,70,529
SA+LCP,70,514
SA+LCP,70,483
SA+LCP,70,487
SA+LCP,70,494
SA+LCP,70,510
SA+LCP,70,488
SA+LCP,70,493
SA+LCP,70,487
SA+LCP,70,494
SA+LCP,80,801
SA+LCP,80,488
SA+LCP,80,559
SA+LCP,80,476
SA+LCP,80,480
SA+LCP,80,489
SA+LCP,80,507
SA+LCP,80,500
SA+LCP,80,534
SA+LCP,80,518
SA+LCP,80,476
SA+LCP,80,476
SA+LCP,80,478
SA+LCP,80,474
SA+LCP,80,475
SA+LCP,80,524
SA+LCP,80,476
SA+LCP,80,525
SA+LCP,80,483
SA+LCP,80,514
SA+LCP,80,505
SA+LCP,80,479
SA+LCP,80,474
SA+LCP,80,516
SA+LCP,80,505
SA+LCP,80,526
SA+LCP,80,518
SA+LCP,80,478
SA+LCP,80,480
SA+LCP,80,472
SA+LCP,80,478
SA+LCP,80,578
SA+LCP,80,550
SA+LCP,80,509
SA+LCP,80,501
SA+LCP,80,476
SA+LCP,80,476
SA+LCP,80,479
SA+LCP,80,502
SA+LCP,80,509
SA+LCP,80,510
SA+LCP,80,477
SA+LCP,80,473
SA+LCP,80,474
SA+LCP,80,501
SA+LCP,80,473
SA+LCP,80,523
SA+LCP,80,514
SA+LCP,80,521
SA+LCP,80,530
SA+LCP,80,531
SA+LCP,80,476
SA+LCP,80,526
SA+LCP,80,566
SA+LCP,80,536
SA+LCP,80,480
SA+LCP,80,535
SA+LCP,80,521
SA+LCP,80,479
SA+LCP,80,478
SA+LCP,80,523
SA+LCP,80,553
SA+LCP,80,529
SA+LCP,80,523
SA+LCP,80,523
SA+LCP,80,521
SA+LCP,80,477
SA+LCP,80,522
SA+LCP,80,512
SA+LCP,80,474
SA+LCP,80,506
SA+LCP,80,500
SA+LCP,80,525
SA+LCP,80,530
SA+LCP,80,475
SA+LCP,80,508
SA+LCP,80,476
SA+LCP,80,474
SA+LCP,80,475
SA+LCP,80,474
SA+LCP,80,476
SA+LCP,80,502
SA+LCP,80,516
SA+LCP,80,523
SA+LCP,80,476
SA+LCP,80,517
SA+LCP,80,485
SA+LCP,80,529
SA+LCP,80,502
SA+LCP,80,475
SA+LCP,80,508
SA+LCP,80,480
SA+LCP,80,479
SA+LCP,80,481
SA+LCP,80,483
SA+LCP,80,481
SA+LCP,80,480
SA+LCP,80,474
SA+LCP,80,479
SA+LCP,80,514
SA+LCP,90,726
SA+LCP,90,517
SA+LCP,90,584
SA+LCP,90,557
SA+LCP,90,544
SA+LCP,90,513
SA+LCP,90,534
SA+LCP,90,511
SA+LCP,90,510
SA+LCP,90,532
SA+LCP,90,534
SA+LCP,90,539
SA+LCP,90,504
SA+LCP,90,572
SA+LCP,90,590
SA+LCP,90,508
SA+LCP,90,534
SA+LCP,90,511
SA+LCP,90,535
