Estructura,Largo Patron,Tiempo
SA+LCP,90,594
SA+LCP,90,609
SA+LCP,90,636
SA+LCP,90,665
SA+LCP,90,613
SA+LCP,90,560
SA+LCP,90,566
SA+LCP,90,552
SA+LCP,90,571
SA+LCP,90,575
SA+LCP,90,590
SA+LCP,90,574
SA+LCP,90,571
SA+LCP,90,545
SA+LCP,90,568
SA+LCP,90,578
SA+LCP,90,551
SA+LCP,90,595
SA+LCP,90,569
SA+LCP,90,597
SA+LCP,90,605
SA+LCP,90,600
SA+LCP,90,625
SA+LCP,90,610
SA+LCP,90,554
SA+LCP,90,627
SA+LCP,90,609
SA+LCP,90,605
SA+LCP,90,610
SA+LCP,90,590
SA+LCP,90,584
SA+LCP,90,610
SA+LCP,90,599
SA+LCP,90,612
SA+LCP,90,645
SA+LCP,90,592
SA+LCP,90,586
SA+LCP,90,587
SA+LCP,90,606
SA+LCP,90,600
SA+LCP,90,627
SA+LCP,90,591
SA+LCP,90,594
SA+LCP,90,569
SA+LCP,90,611
SA+LCP,90,625
SA+LCP,90,632
SA+LCP,90,594
SA+LCP,90,588
SA+LCP,90,616
SA+LCP,90,586
SA+LCP,90,620
SA+LCP,90,606
SA+LCP,90,627
SA+LCP,90,673
SA+LCP,90,611
SA+LCP,90,610
SA+LCP,90,621
SA+LCP,90,609
SA+LCP,90,638
SA+LCP,90,612
SA+LCP,90,616
SA+LCP,90,590
SA+LCP,90,598
SA+LCP,90,598
SA+LCP,90,586
SA+LCP,90,627
SA+LCP,90,633
SA+LCP,90,614
SA+LCP,90,556
SA+LCP,90,571
SA+LCP,90,627
SA+LCP,90,641
SA+LCP,90,604
SA+LCP,90,668
SA+LCP,90,566
SA+LCP,90,612
SA+LCP,90,616
SA+LCP,90,611
SA+LCP,90,614
SA+LCP,90,587
SA+LCP,90,613
SA+LCP,90,590
SA+LCP,90,606
SA+LCP,90,593
SA+LCP,90,598
SA+LCP,100,2077
SA+LCP,100,655
SA+LCP,100,629
SA+LCP,100,575
SA+LCP,100,493
SA+LCP,100,526
SA+LCP,100,538
SA+LCP,100,529
SA+LCP,100,533
SA+LCP,100,505
SA+LCP,100,561
SA+LCP,100,551
