Estructura,Largo Patron,Tiempo
FMI,70,88506
FMI,70,87105
FMI,70,86645
FMI,70,96531
FMI,70,95143
FMI,70,93611
FMI,70,98093
FMI,70,97282
FMI,70,92635
FMI,70,90259
FMI,70,98555
FMI,70,98995
FMI,70,95315
FMI,70,96233
FMI,70,97556
FMI,70,93952
FMI,70,91413
FMI,70,89498
FMI,70,87322
FMI,70,86117
FMI,70,85645
FMI,70,84956
FMI,70,85546
FMI,70,94765
FMI,70,94258
FMI,70,90626
FMI,70,87813
FMI,70,86247
FMI,70,86025
FMI,70,84814
FMI,70,84150
FMI,70,84020
FMI,70,83767
FMI,70,83784
FMI,70,83285
FMI,70,82964
FMI,70,82906
FMI,70,83373
FMI,70,83425
FMI,70,83373
FMI,70,83566
FMI,70,83146
FMI,70,86712
FMI,70,93636
FMI,70,93917
FMI,70,92205
FMI,70,90478
FMI,70,88579
FMI,70,87768
FMI,70,87112
FMI,70,86659
FMI,70,88569
FMI,70,86422
FMI,70,86306
FMI,70,96938
FMI,70,95106
FMI,70,92719
FMI,70,90517
FMI,70,88823
FMI,70,87746
FMI,70,87282
FMI,70,86816
FMI,70,86551
FMI,70,86368
FMI,70,85972
FMI,70,86071
FMI,70,86374
FMI,70,85514
FMI,70,85857
FMI,70,85330
FMI,70,85222
FMI,70,85253
FMI,70,85775
FMI,80,263297
FMI,80,211685
FMI,80,219317
FMI,80,212560
FMI,80,202942
FMI,80,215791
FMI,80,214496
FMI,80,215227
FMI,80,219148
FMI,80,4474243
FMI,80,219290
FMI,80,212269
FMI,80,216273
FMI,80,213743
FMI,80,203358
FMI,80,216431
FMI,80,219192
FMI,80,214169
FMI,80,207162
FMI,80,213733
FMI,80,210166
FMI,80,212960
FMI,80,211241
FMI,80,205692
FMI,80,206199
FMI,80,200039
FMI,80,211498
FMI,80,209638
FMI,80,208175
FMI,80,213473
FMI,80,208492
FMI,80,209799
FMI,80,210813
FMI,80,205626
FMI,80,205703
FMI,80,210372
FMI,80,206096
FMI,80,210087
FMI,80,210211
FMI,80,196429
FMI,80,211747
FMI,80,207175
FMI,80,207441
FMI,80,206654
FMI,80,204657
FMI,80,202536
FMI,80,210765
FMI,80,205966
FMI,80,206394
FMI,80,208668
FMI,80,210231
FMI,80,208326
FMI,80,210425
FMI,80,201118
FMI,80,204037
FMI,80,210099
FMI,80,210554
FMI,80,203278
FMI,80,204799
FMI,80,207395
FMI,80,198846
FMI,80,201523
FMI,80,208377
FMI,80,208743
FMI,80,213320
FMI,80,199150
FMI,80,201106
FMI,80,210922
FMI,80,210108
FMI,80,209397
FMI,80,207511
FMI,80,206890
FMI,80,202899
FMI,80,199298
FMI,80,207356
FMI,80,206787
FMI,80,201426
FMI,80,201212
FMI,80,207514
FMI,80,206673
FMI,80,209816
FMI,80,208819
FMI,80,200674
FMI,80,203752
FMI,80,207905
FMI,80,208651
FMI,80,200243
FMI,80,200290
FMI,80,206977
FMI,80,207255
FMI,80,207812
FMI,80,199264
FMI,80,201949
