Estructura,Tamaño,Segundos,Bytes
FMI,5000000,1678,2527769
FMI,5000000,1788,2527769
FMI,5000000,1725,2527769
FMI,5000000,1778,2527769
FMI,5000000,1851,2527769
FMI,5000000,1733,2527769
FMI,5000000,1796,2527769
FMI,5000000,1769,2527769
FMI,5000000,1792,2527769
FMI,5000000,1784,2527769
FMI,5000000,1744,2527769
FMI,5000000,1807,2527769
FMI,5000000,1766,2527769
FMI,5000000,1736,2527769
FMI,5000000,1781,2527769
FMI,5000000,1778,2527769
FMI,5000000,1775,2527769
FMI,5000000,1803,2527769
FMI,5000000,1809,2527769
FMI,5000000,1793,2527769
FMI,5000000,1802,2527769
FMI,5000000,1769,2527769
FMI,5000000,1698,2527769
FMI,5000000,1744,2527769
FMI,5000000,1646,2527769
FMI,5000000,1755,2527769
FMI,5000000,1703,2527769
FMI,5000000,1759,2527769
FMI,5000000,1744,2527769
FMI,5000000,1860,2527769
FMI,5000000,1725,2527769
FMI,5000000,1773,2527769
FMI,5000000,1726,2527769
FMI,5000000,1718,2527769
FMI,5000000,1780,2527769
FMI,5000000,1754,2527769
FMI,5000000,1729,2527769
FMI,5000000,1695,2527769
FMI,5000000,1729,2527769
FMI,5000000,1715,2527769
FMI,5000000,1666,2527769
FMI,5000000,1728,2527769
FMI,5000000,1767,2527769
FMI,5000000,1745,2527769
FMI,5000000,1686,2527769
FMI,5000000,1802,2527769
FMI,5000000,1730,2527769
FMI,5000000,1746,2527769
FMI,5000000,1740,2527769
FMI,5000000,1740,2527769
FMI,5000000,1765,2527769
FMI,5000000,1684,2527769
FMI,5000000,1786,2527769
FMI,5000000,1692,2527769
FMI,5000000,1758,2527769
FMI,5000000,1684,2527769
FMI,5000000,1719,2527769
FMI,5000000,1726,2527769
FMI,5000000,1725,2527769
FMI,5000000,1716,2527769
FMI,5000000,1742,2527769
FMI,5000000,1769,2527769
FMI,5000000,1815,2527769
FMI,5000000,1753,2527769
FMI,5000000,1741,2527769
FMI,5000000,1760,2527769
FMI,5000000,1739,2527769
FMI,5000000,1722,2527769
FMI,5000000,1791,2527769
FMI,5000000,1754,2527769
FMI,5000000,1724,2527769
FMI,5000000,1765,2527769
FMI,5000000,1824,2527769
FMI,5000000,1799,2527769
FMI,5000000,1737,2527769
FMI,5000000,1802,2527769
FMI,5000000,1787,2527769
FMI,5000000,1838,2527769
FMI,5000000,1816,2527769
FMI,5000000,1839,2527769
FMI,5000000,1787,2527769
FMI,5000000,1741,2527769
FMI,5000000,1685,2527769
FMI,5000000,1834,2527769
FMI,5000000,1773,2527769
FMI,5000000,1732,2527769
FMI,5000000,1737,2527769
FMI,5000000,1726,2527769
FMI,5000000,1748,2527769
FMI,5000000,1677,2527769
FMI,5000000,1741,2527769
FMI,6000000,2177,2859289
FMI,6000000,2206,2859289
FMI,6000000,2227,2859289
FMI,6000000,2194,2859289
FMI,6000000,2179,2859289
FMI,6000000,2237,2859289
FMI,6000000,2243,2859289
FMI,6000000,2295,2859289
FMI,6000000,2251,2859289
FMI,6000000,2222,2859289
FMI,6000000,2218,2859289
FMI,6000000,2287,2859289
FMI,6000000,2271,2859289
FMI,6000000,2227,2859289
FMI,6000000,2229,2859289
FMI,6000000,2254,2859289
FMI,6000000,2252,2859289
FMI,6000000,2282,2859289
FMI,6000000,2304,2859289
FMI,6000000,2286,2859289
FMI,6000000,2230,2859289
FMI,6000000,2242,2859289
FMI,6000000,2245,2859289
FMI,6000000,2242,2859289
FMI,6000000,2302,2859289
FMI,6000000,2270,2859289
FMI,6000000,2287,2859289
FMI,6000000,2226,2859289
FMI,6000000,2251,2859289
FMI,6000000,2280,2859289
FMI,6000000,2227,2859289
FMI,6000000,2229,2859289
FMI,6000000,2257,2859289
FMI,6000000,2297,2859289
FMI,6000000,2265,2859289
FMI,6000000,2251,2859289
FMI,6000000,2303,2859289
FMI,6000000,2281,2859289
FMI,6000000,2282,2859289
FMI,6000000,2313,2859289
FMI,6000000,2280,2859289
FMI,6000000,2254,2859289
FMI,6000000,2268,2859289
FMI,6000000,2245,2859289
FMI,6000000,2301,2859289
FMI,6000000,2308,2859289
FMI,6000000,2318,2859289
FMI,6000000,2307,2859289
FMI,6000000,2346,2859289
FMI,6000000,2303,2859289
FMI,6000000,2282,2859289
FMI,6000000,2340,2859289
FMI,6000000,2329,2859289
FMI,6000000,2319,2859289
FMI,6000000,2322,2859289
FMI,6000000,2359,2859289
FMI,6000000,2326,2859289
FMI,6000000,2345,2859289
FMI,6000000,2349,2859289
FMI,6000000,2437,2859289
FMI,6000000,2376,2859289
FMI,6000000,2394,2859289
FMI,6000000,2368,2859289
FMI,6000000,2332,2859289
FMI,6000000,2316,2859289
FMI,6000000,2315,2859289
FMI,6000000,2290,2859289
FMI,6000000,2287,2859289
FMI,6000000,2261,2859289
FMI,6000000,2309,2859289
FMI,6000000,2332,2859289
FMI,6000000,2405,2859289
FMI,6000000,2396,2859289
FMI,6000000,2494,2859289
FMI,6000000,2371,2859289
FMI,6000000,2358,2859289
FMI,6000000,2327,2859289
FMI,6000000,2246,2859289
FMI,6000000,2236,2859289
FMI,6000000,2280,2859289
FMI,6000000,2323,2859289
FMI,6000000,2241,2859289
FMI,6000000,2282,2859289
FMI,6000000,2278,2859289
FMI,6000000,2240,2859289
FMI,6000000,2253,2859289
FMI,6000000,2306,2859289
FMI,6000000,2278,2859289
FMI,6000000,2372,2859289
FMI,6000000,2374,2859289
FMI,6000000,2336,2859289
FMI,6000000,2358,2859289
FMI,6000000,2315,2859289
FMI,6000000,2338,2859289
FMI,6000000,2456,2859289
FMI,6000000,2487,2859289
FMI,6000000,2565,2859289
FMI,6000000,2490,2859289
FMI,6000000,2508,2859289
FMI,6000000,2548,2859289
FMI,7000000,2947,3195209
FMI,7000000,2940,3195209
FMI,7000000,2947,3195209
FMI,7000000,2859,3195209
FMI,7000000,2867,3195209
FMI,7000000,2832,3195209
FMI,7000000,2832,3195209
FMI,7000000,2814,3195209
FMI,7000000,2772,3195209
FMI,7000000,2774,3195209
FMI,7000000,2811,3195209
FMI,7000000,2853,3195209
FMI,7000000,2860,3195209
FMI,7000000,2796,3195209
FMI,7000000,2822,3195209
FMI,7000000,2805,3195209
FMI,7000000,2831,3195209
FMI,7000000,2775,3195209
FMI,7000000,2826,3195209
FMI,7000000,2948,3195209
FMI,7000000,2946,3195209
FMI,7000000,2980,3195209
FMI,7000000,2990,3195209
FMI,7000000,2911,3195209
FMI,7000000,2872,3195209
FMI,7000000,3223,3195209
FMI,7000000,3013,3195209
FMI,7000000,2847,3195209
FMI,7000000,2848,3195209
FMI,7000000,2937,3195209
FMI,7000000,2916,3195209
FMI,7000000,2880,3195209
FMI,7000000,2981,3195209
FMI,7000000,3020,3195209
FMI,7000000,2954,3195209
FMI,7000000,2806,3195209
FMI,7000000,2777,3195209
FMI,7000000,2838,3195209
FMI,7000000,2873,3195209
FMI,7000000,2790,3195209
FMI,7000000,2809,3195209
FMI,7000000,2847,3195209
FMI,7000000,2831,3195209
FMI,7000000,2804,3195209
FMI,7000000,2801,3195209
FMI,7000000,2786,3195209
FMI,7000000,2805,3195209
FMI,7000000,2772,3195209
FMI,7000000,2709,3195209
FMI,7000000,2737,3195209
FMI,7000000,2728,3195209
FMI,7000000,2699,3195209
FMI,7000000,2435,3195209
FMI,7000000,2654,3195209
FMI,7000000,2873,3195209
FMI,7000000,2842,3195209
FMI,7000000,2648,3195209
FMI,7000000,2714,3195209
FMI,7000000,2536,3195209
FMI,7000000,2781,3195209
FMI,7000000,2721,3195209
FMI,7000000,2720,3195209
FMI,7000000,2702,3195209
FMI,7000000,2693,3195209
FMI,7000000,2687,3195209
FMI,7000000,2454,3195209
FMI,7000000,2761,3195209
FMI,7000000,2781,3195209
FMI,7000000,2764,3195209
FMI,7000000,2751,3195209
FMI,7000000,2741,3195209
FMI,7000000,2745,3195209
FMI,7000000,2731,3195209
FMI,7000000,2776,3195209
FMI,7000000,2783,3195209
FMI,7000000,2756,3195209
FMI,7000000,2823,3195209
FMI,7000000,2797,3195209
FMI,7000000,1954,3195209
FMI,7000000,1990,3195209
FMI,7000000,1788,3195209
FMI,7000000,1823,3195209
FMI,7000000,1886,3195209
FMI,7000000,2002,3195209
FMI,7000000,1884,3195209
FMI,7000000,1823,3195209
FMI,7000000,2621,3195209
FMI,7000000,2562,3195209
FMI,7000000,2632,3195209
FMI,7000000,2596,3195209
FMI,7000000,2644,3195209
FMI,7000000,2656,3195209
FMI,7000000,2652,3195209
FMI,7000000,2611,3195209
FMI,7000000,2585,3195209
FMI,7000000,2529,3195209
FMI,7000000,2622,3195209
FMI,7000000,2696,3195209
FMI,7000000,2602,3195209
FMI,7000000,2683,3195209
FMI,8000000,3092,3560881
FMI,8000000,3134,3560881
FMI,8000000,3184,3560881
FMI,8000000,3118,3560881
FMI,8000000,3146,3560881
FMI,8000000,3131,3560881
FMI,8000000,3195,3560881
FMI,8000000,3174,3560881
FMI,8000000,2955,3560881
FMI,8000000,3209,3560881
FMI,8000000,3050,3560881
FMI,8000000,3051,3560881
FMI,8000000,3404,3560881
FMI,8000000,3524,3560881
FMI,8000000,3401,3560881
FMI,8000000,3589,3560881
FMI,8000000,2114,3560881
FMI,8000000,2488,3560881
FMI,8000000,2374,3560881
FMI,8000000,2069,3560881
FMI,8000000,2287,3560881
FMI,8000000,2348,3560881
FMI,8000000,2378,3560881
FMI,8000000,2533,3560881
FMI,8000000,2927,3560881
FMI,8000000,2349,3560881
FMI,8000000,2687,3560881
FMI,8000000,2377,3560881
FMI,8000000,2544,3560881
FMI,8000000,2197,3560881
FMI,8000000,2623,3560881
FMI,8000000,2791,3560881
FMI,8000000,2278,3560881
FMI,8000000,2414,3560881
FMI,8000000,2670,3560881
FMI,8000000,2637,3560881
FMI,8000000,2653,3560881
FMI,8000000,2450,3560881
FMI,8000000,2230,3560881
FMI,8000000,2099,3560881
FMI,8000000,2229,3560881
FMI,8000000,2113,3560881
FMI,8000000,2216,3560881
FMI,8000000,2249,3560881
FMI,8000000,2116,3560881
FMI,8000000,2232,3560881
FMI,8000000,2129,3560881
FMI,8000000,2091,3560881
FMI,8000000,2441,3560881
FMI,8000000,1992,3560881
FMI,8000000,2155,3560881
FMI,8000000,2351,3560881
FMI,8000000,2091,3560881
FMI,8000000,2274,3560881
FMI,8000000,1897,3560881
FMI,8000000,2161,3560881
FMI,8000000,2208,3560881
FMI,8000000,2116,3560881
FMI,8000000,2199,3560881
