Estructura,Largo Patron,Tiempo
Sufix Array,80,391
Sufix Array,80,386
Sufix Array,80,407
Sufix Array,80,396
Sufix Array,80,406
Sufix Array,80,394
Sufix Array,80,402
Sufix Array,80,389
Sufix Array,80,389
Sufix Array,80,389
Sufix Array,80,393
Sufix Array,80,399
Sufix Array,80,398
Sufix Array,80,406
Sufix Array,80,391
Sufix Array,80,384
Sufix Array,80,389
Sufix Array,80,387
Sufix Array,80,393
Sufix Array,80,390
Sufix Array,80,387
Sufix Array,80,391
Sufix Array,90,1552
Sufix Array,90,557
Sufix Array,90,430
Sufix Array,90,391
Sufix Array,90,384
Sufix Array,90,383
Sufix Array,90,379
Sufix Array,90,375
Sufix Array,90,386
Sufix Array,90,380
Sufix Array,90,380
Sufix Array,90,383
Sufix Array,90,380
Sufix Array,90,382
Sufix Array,90,382
Sufix Array,90,386
Sufix Array,90,378
Sufix Array,90,381
Sufix Array,90,424
Sufix Array,90,384
Sufix Array,90,400
Sufix Array,90,389
Sufix Array,90,380
Sufix Array,90,379
Sufix Array,90,377
Sufix Array,90,384
Sufix Array,90,388
Sufix Array,90,390
Sufix Array,90,385
Sufix Array,90,372
Sufix Array,90,388
Sufix Array,90,386
Sufix Array,90,381
Sufix Array,90,396
Sufix Array,90,384
Sufix Array,90,382
Sufix Array,90,380
Sufix Array,90,372
Sufix Array,90,377
Sufix Array,90,378
Sufix Array,90,381
Sufix Array,90,380
Sufix Array,90,404
Sufix Array,90,385
Sufix Array,90,377
Sufix Array,90,452
Sufix Array,90,374
Sufix Array,90,452
Sufix Array,90,377
Sufix Array,90,380
Sufix Array,90,376
Sufix Array,90,383
Sufix Array,90,378
Sufix Array,90,378
Sufix Array,90,384
Sufix Array,90,394
Sufix Array,90,384
Sufix Array,90,380
Sufix Array,90,376
Sufix Array,90,395
Sufix Array,90,381
Sufix Array,90,414
Sufix Array,90,382
Sufix Array,90,372
Sufix Array,90,382
Sufix Array,90,390
Sufix Array,90,377
Sufix Array,90,387
Sufix Array,90,384
Sufix Array,90,375
Sufix Array,90,383
Sufix Array,90,373
Sufix Array,90,378
Sufix Array,90,383
Sufix Array,90,385
Sufix Array,90,380
Sufix Array,90,377
Sufix Array,90,382
Sufix Array,90,384
Sufix Array,90,386
Sufix Array,90,396
Sufix Array,90,383
Sufix Array,90,381
Sufix Array,90,382
Sufix Array,90,395
Sufix Array,90,387
Sufix Array,90,389
Sufix Array,90,429
Sufix Array,90,381
Sufix Array,90,382
Sufix Array,90,381
Sufix Array,90,379
Sufix Array,90,385
Sufix Array,90,381
Sufix Array,90,376
Sufix Array,90,374
Sufix Array,90,380
Sufix Array,90,376
Sufix Array,90,378
Sufix Array,90,379
Sufix Array,100,1843
Sufix Array,100,561
Sufix Array,100,396
Sufix Array,100,397
Sufix Array,100,419
Sufix Array,100,398
Sufix Array,100,407
Sufix Array,100,403
Sufix Array,100,453
Sufix Array,100,389
Sufix Array,100,399
Sufix Array,100,396
Sufix Array,100,407
Sufix Array,100,398
Sufix Array,100,400
Sufix Array,100,402
Sufix Array,100,406
Sufix Array,100,394
Sufix Array,100,394
Sufix Array,100,391
Sufix Array,100,396
Sufix Array,100,408
Sufix Array,100,409
Sufix Array,100,410
Sufix Array,100,393
Sufix Array,100,460
Sufix Array,100,396
Sufix Array,100,395
Sufix Array,100,389
Sufix Array,100,395
Sufix Array,100,391
Sufix Array,100,390
Sufix Array,100,401
Sufix Array,100,396
Sufix Array,100,395
Sufix Array,100,400
Sufix Array,100,391
Sufix Array,100,390
Sufix Array,100,395
Sufix Array,100,393
Sufix Array,100,395
Sufix Array,100,395
Sufix Array,100,392
Sufix Array,100,402
Sufix Array,100,389
Sufix Array,100,393
Sufix Array,100,403
Sufix Array,100,394
Sufix Array,100,394
Sufix Array,100,390
Sufix Array,100,394
Sufix Array,100,388
Sufix Array,100,399
Sufix Array,100,396
Sufix Array,100,401
Sufix Array,100,409
Sufix Array,100,399
Sufix Array,100,394
Sufix Array,100,404
Sufix Array,100,390
Sufix Array,100,398
Sufix Array,100,391
Sufix Array,100,397
Sufix Array,100,395
Sufix Array,100,393
Sufix Array,100,385
Sufix Array,100,389
Sufix Array,100,396
Sufix Array,100,393
Sufix Array,100,385
Sufix Array,100,390
Sufix Array,100,386
Sufix Array,100,394
Sufix Array,100,392
Sufix Array,100,395
Sufix Array,100,391
Sufix Array,100,389
Sufix Array,100,392
Sufix Array,100,400
Sufix Array,100,396
Sufix Array,100,395
Sufix Array,100,392
Sufix Array,100,398
Sufix Array,100,391
Sufix Array,100,392
Sufix Array,100,393
Sufix Array,100,411
Sufix Array,100,397
Sufix Array,100,407
Sufix Array,100,410
Sufix Array,100,393
Sufix Array,100,404
Sufix Array,100,393
Sufix Array,100,394
Sufix Array,100,393
Sufix Array,100,390
Sufix Array,100,391
Sufix Array,100,401
Sufix Array,100,398
Sufix Array,100,397
