Estructura,Largo Patron,Tiempo
Sufix Array,100,268
Sufix Array,100,268
Sufix Array,100,270
Sufix Array,100,267
Sufix Array,100,270
Sufix Array,100,272
Sufix Array,100,266
Sufix Array,100,267
Sufix Array,100,266
Sufix Array,100,266
Sufix Array,100,309
Sufix Array,100,271
Sufix Array,100,270
Sufix Array,100,261
