Estructura,Largo Patron,Tiempo
FMI,80,143066
FMI,80,137080
FMI,80,131908
FMI,80,131755
FMI,80,140046
FMI,80,142314
FMI,80,140454
FMI,80,133958
FMI,80,133851
FMI,80,139650
FMI,80,133111
FMI,80,132119
FMI,80,138544
FMI,80,137025
FMI,80,134905
FMI,80,139706
FMI,80,133391
FMI,80,129728
FMI,80,128042
FMI,80,136389
FMI,80,134399
FMI,80,129717
FMI,80,127818
FMI,80,138750
FMI,80,132257
FMI,80,129639
FMI,80,127064
FMI,80,135313
FMI,80,130808
FMI,80,139796
FMI,80,135205
FMI,80,143094
FMI,80,134916
FMI,80,129844
FMI,80,127907
FMI,80,126614
FMI,80,136640
FMI,80,132279
FMI,80,128536
FMI,80,138247
FMI,80,148129
FMI,80,134382
FMI,80,139551
FMI,80,137156
FMI,80,140833
FMI,80,134626
FMI,80,143155
FMI,80,136587
FMI,80,131261
FMI,80,128986
FMI,80,138358
FMI,80,132527
FMI,80,132372
FMI,80,139734
FMI,80,133344
FMI,80,134764
FMI,80,139605
FMI,80,142007
FMI,80,141708
FMI,80,145591
FMI,80,139759
FMI,80,135938
FMI,80,142059
FMI,80,135674
FMI,80,132076
FMI,80,128518
FMI,80,126539
FMI,80,137564
FMI,80,132061
FMI,80,134517
FMI,90,210074
FMI,90,165326
FMI,90,153076
FMI,90,160172
FMI,90,149468
FMI,90,152904
FMI,90,146488
FMI,90,140549
FMI,90,150500
FMI,90,143664
FMI,90,149563
FMI,90,143691
FMI,90,151974
FMI,90,142706
FMI,90,148405
FMI,90,144228
FMI,90,151776
FMI,90,143597
FMI,90,146224
FMI,90,147775
FMI,90,150482
FMI,90,151987
FMI,90,147385
FMI,90,143579
FMI,90,150815
FMI,90,142824
FMI,90,151562
FMI,90,142511
FMI,90,146722
FMI,90,145567
FMI,90,153919
FMI,90,144242
FMI,90,149287
FMI,90,155281
FMI,90,144489
FMI,90,138781
FMI,90,140564
FMI,90,151114
FMI,90,148910
FMI,90,145729
FMI,90,147941
FMI,90,142279
FMI,90,149780
FMI,90,149207
FMI,90,146547
FMI,90,149957
FMI,90,145005
FMI,90,147714
FMI,90,143648
FMI,90,139979
FMI,90,153683
FMI,90,146240
FMI,90,146927
FMI,90,149983
FMI,90,143189
FMI,90,143057
FMI,90,149477
FMI,90,140836
FMI,90,143262
FMI,90,148417
FMI,90,155185
FMI,90,147782
FMI,90,154337
FMI,90,146431
FMI,90,145035
FMI,90,151449
FMI,90,155608
FMI,90,144787
FMI,90,152437
FMI,90,141703
FMI,90,142961
FMI,90,146643
FMI,90,151071
FMI,90,144753
FMI,90,152524
FMI,90,143991
FMI,90,141576
FMI,90,147884
FMI,90,143349
FMI,90,149150
