Estructura,Tamaño,Segundos,Bytes
Sufix Array,6000000,2162,48000000
Sufix Array,6000000,2145,48000000
Sufix Array,6000000,2144,48000000
Sufix Array,6000000,2144,48000000
Sufix Array,6000000,2338,48000000
Sufix Array,6000000,2228,48000000
Sufix Array,6000000,2138,48000000
Sufix Array,6000000,2126,48000000
Sufix Array,6000000,2113,48000000
Sufix Array,6000000,2128,48000000
Sufix Array,6000000,2142,48000000
Sufix Array,6000000,2130,48000000
Sufix Array,6000000,2115,48000000
Sufix Array,6000000,2143,48000000
Sufix Array,6000000,2152,48000000
Sufix Array,6000000,2150,48000000
Sufix Array,6000000,2120,48000000
Sufix Array,6000000,2117,48000000
Sufix Array,6000000,2138,48000000
Sufix Array,6000000,2139,48000000
Sufix Array,6000000,2128,48000000
Sufix Array,6000000,2118,48000000
Sufix Array,6000000,2203,48000000
Sufix Array,6000000,2146,48000000
Sufix Array,6000000,2164,48000000
Sufix Array,6000000,2162,48000000
Sufix Array,6000000,2176,48000000
Sufix Array,6000000,2143,48000000
Sufix Array,6000000,2141,48000000
Sufix Array,6000000,2141,48000000
Sufix Array,6000000,2133,48000000
Sufix Array,6000000,2120,48000000
Sufix Array,6000000,2104,48000000
Sufix Array,6000000,2141,48000000
Sufix Array,6000000,2135,48000000
Sufix Array,6000000,2147,48000000
Sufix Array,6000000,2139,48000000
Sufix Array,6000000,2169,48000000
Sufix Array,6000000,2196,48000000
Sufix Array,6000000,2127,48000000
Sufix Array,6000000,2125,48000000
Sufix Array,6000000,2138,48000000
Sufix Array,6000000,2127,48000000
Sufix Array,6000000,2130,48000000
Sufix Array,6000000,2141,48000000
Sufix Array,6000000,2131,48000000
Sufix Array,6000000,2132,48000000
Sufix Array,6000000,2133,48000000
Sufix Array,6000000,2156,48000000
Sufix Array,6000000,2163,48000000
Sufix Array,6000000,2163,48000000
Sufix Array,6000000,2161,48000000
Sufix Array,6000000,2184,48000000
Sufix Array,6000000,2167,48000000
Sufix Array,6000000,2148,48000000
Sufix Array,7000000,2712,56000000
Sufix Array,7000000,2687,56000000
Sufix Array,7000000,2706,56000000
Sufix Array,7000000,2969,56000000
Sufix Array,7000000,2762,56000000
Sufix Array,7000000,2743,56000000
Sufix Array,7000000,2798,56000000
Sufix Array,7000000,2838,56000000
Sufix Array,7000000,2788,56000000
Sufix Array,7000000,2740,56000000
Sufix Array,7000000,2674,56000000
Sufix Array,7000000,2849,56000000
Sufix Array,7000000,2910,56000000
Sufix Array,7000000,2846,56000000
Sufix Array,7000000,2831,56000000
Sufix Array,7000000,2707,56000000
Sufix Array,7000000,2641,56000000
Sufix Array,7000000,2660,56000000
Sufix Array,7000000,2662,56000000
Sufix Array,7000000,2648,56000000
Sufix Array,7000000,2779,56000000
Sufix Array,7000000,2656,56000000
Sufix Array,7000000,2695,56000000
Sufix Array,7000000,2848,56000000
Sufix Array,7000000,3005,56000000
Sufix Array,7000000,3009,56000000
Sufix Array,7000000,2957,56000000
Sufix Array,7000000,2908,56000000
Sufix Array,7000000,2882,56000000
Sufix Array,7000000,2910,56000000
Sufix Array,7000000,2928,56000000
Sufix Array,7000000,2849,56000000
Sufix Array,7000000,2889,56000000
Sufix Array,7000000,2975,56000000
Sufix Array,7000000,2800,56000000
Sufix Array,7000000,2741,56000000
Sufix Array,7000000,2687,56000000
Sufix Array,7000000,2662,56000000
Sufix Array,7000000,2663,56000000
Sufix Array,7000000,2958,56000000
Sufix Array,7000000,2656,56000000
Sufix Array,7000000,2640,56000000
Sufix Array,7000000,2624,56000000
Sufix Array,7000000,2690,56000000
Sufix Array,7000000,2668,56000000
Sufix Array,7000000,2606,56000000
Sufix Array,7000000,2623,56000000
Sufix Array,7000000,2662,56000000
Sufix Array,7000000,2655,56000000
Sufix Array,7000000,2655,56000000
Sufix Array,7000000,2673,56000000
Sufix Array,7000000,2639,56000000
